#Observation	PValue	QValue
K15332	0.57609268111237	0.699305636514801
K05613	0.211732103607178	0.34858197486762
K01623	0.00114743687994971	0.00549022665021052
K16559	0.00844423893522093	0.0266684990193609
K15518	0.403756792992537	0.551374955237395
K01848	0.761841350311682	0.838964809525583
K11233	0.0893505916825897	0.179158669655795
K05048	0.160528076794583	0.28187909088352
K11231	0.271966816426362	0.417294473305187
K01844	0.276654684208345	0.422198763217681
K01845	0.0166862263478388	0.0456963842586593
K01846	0.863430026518582	0.908582526871869
K01847	0.367113150904605	0.516247634210659
K01840	0.000559650404806927	0.00341219186930786
K01843	0.467443086600741	0.606364292614493
K00007	0.013413511469936	0.0387340821857313
K00005	0.0427924963103046	0.098756391076954
K00004	0.502054111984407	0.635968520555516
K00003	0.43079027687176	0.575328777427632
K04019	0.00272082220974117	0.0106798040630627
K19422	0.303246412602996	0.451147716704224
K19002	0.0125363730437529	0.0367430484546608
K04014	0.0309848458205848	0.0756565228165934
K02548	0.0458191327729194	0.10446269814014
K18530	0.262171451057689	0.407422117623533
K06219	5.99320510487718e-05	0.0012766279158548
K19228	0.000776917552467976	0.00418992294450685
K00009	0.349494976277107	0.4992365107258
K00008	0.398913591002857	0.54799489794807
K02469	0.0114498225531997	0.0342485585301644
K07067	0.397922010108084	0.547075601798611
K07069	0.902924792536937	0.937505598388941
K12942	0.0938412460733779	0.186473764152836
K05966	0.0032984465077667	0.0123929086133138
K01035	0.544918851441546	0.674491094745663
K20345	0.000681458695186684	0.00384623749134746
K08824	0.110108607093214	0.211373649589575
K18816	0.704412852572804	0.797280087249476
K06205	0.000324180232336044	0.00257071894520685
K15396	1.22194600711038e-05	0.000749509291831197
K12444	0.000937861713811333	0.00469484167651278
K03631	0.243862273441743	0.386279662131895
K19653	0.185466469771972	0.314526914593307
K03146	0.784331042829015	0.855588030649778
K08483	0.958547550742142	0.9728799004841
K00262	0.00172810524352937	0.00744313349814553
K00261	0.36792268204104	0.516715689454051
K18445	0.293427240378854	0.441429646350642
K15665	0.24720262534751	0.389872542021119
K00266	0.651001252762529	0.757715449888897
K00265	0.0980349978196776	0.192924690336289
K00264	7.87293905462192e-05	0.00134050611127358
K01034	0.652033330338003	0.758272188725962
K01118	0.162256629810344	0.28363926326898
K01229	0.445863796076576	0.587424228639216
K01998	0.645646876556008	0.753550721812618
K01999	0.000544224510818898	0.00335034500525536
K09998	0.00045927477331902	0.00301699080124791
K01992	0.00083166779435377	0.0043830442453986
K01993	0.000740639363807587	0.00406005045936882
K01990	0.278230233033141	0.423839053372747
K01996	0.190644366445619	0.321593926300413
K01997	0.618880739757099	0.732726010721719
K01994	0.173186613037674	0.297567683757948
K01995	0.215062439205601	0.35227891827404
K03720	0.000100335629580724	0.00148923816383517
K20143	0.266844940694814	0.412168565860831
K04744	0.000210674952600686	0.00202646733865963
K01518	0.483994668606034	0.620034438317393
K01515	0.206664979176063	0.342379241453087
K01512	0.170927194366374	0.294381037388095
K01513	0.314130377412495	0.462876339046892
K03638	0.233601589341672	0.373747860257214
K00868	9.55223495450352e-05	0.00145958571254643
K13629	0.0191232021179971	0.050971843970012
K18331	0.0269142570846331	0.0672286758498658
K03485	0.000594780267373184	0.00351279157911471
K15721	0.67628132714745	0.776663261111588
K00861	0.285910357799342	0.432818802127996
K18142	0.532711481704341	0.66477772836672
K00863	0.597076483537752	0.716287228833376
K08853	0.840952802709655	0.892651127930334
K00865	0.0369065798893014	0.0873507197658919
K00864	0.0237861889496062	0.0608214404532623
K00867	1.40599683508356e-06	0.000440766591631121
K07686	0.0137164072991012	0.0393188229502952
K01192	0.403268055513374	0.551003132211108
K01193	0.751442333798233	0.832012379592606
K01190	0.0652595726812481	0.138930861464961
K01191	0.152965505656218	0.271340553761605
K01197	0.671981537294319	0.772945776404288
K01194	0.000166961189904616	0.00186809178174767
K01195	0.933710924726094	0.956822719906102
K01198	0.550256289045612	0.678717239646831
K00647	0.497379341986946	0.632407150363522
K01203	0.508735409133944	0.641717534167718
K01200	0.589150615866893	0.709273035424488
K06288	0.0517133181071104	0.114715687356557
K01206	0.75626039317285	0.835892675128741
K01207	0.760454049220177	0.838168302293094
K01204	0.708298899755779	0.800255148392514
K01205	0.95438311442174	0.969039576290602
K19003	0.320362199557784	0.469207122539895
K01208	0.362162813609541	0.512016352148341
K01209	0.139071603774828	0.25286197672059
K15711	0.575158687098549	0.698838395231196
K05039	0.00569122707356948	0.0192926412846117
K20429	0.196255162861745	0.328338821600113
K06164	0.000341736672767643	0.00266021620957197
K14591	0.0003871483135694	0.00281797357971815
K20423	0.0116367974751264	0.0347465899975769
K00917	0.0814961925037726	0.1665938981796
K01429	0.0345412909785423	0.0827528058220042
K05648	0.953837891322938	0.968761119730421
K00912	0.551995653104717	0.68027351003537
K01420	0.0040098869497596	0.0144782513909405
K01421	0.77466539389116	0.847769028439358
K00919	0.0299800111794748	0.0736838891808827
K01424	0.878239190783681	0.92061003199733
K01425	0.272625327982142	0.418178832406473
K03389	0.0468187268522007	0.106123837223755
K08224	6.9339589347602e-05	0.00130535084056157
K18334	0.198806623856946	0.331971395724039
K06286	0.0583141238551549	0.126870600233587
K02647	0.0312241878118305	0.0760949450215554
K01008	0.0102214190536371	0.0312723824531649
K21023	0.760738655781653	0.838168302293094
K14286	0.0782357185304963	0.160893716424035
K14287	0.00179631866194822	0.00767847045170309
K05501	0.0326953699364591	0.079017458350364
K19817	0.145701444850487	0.262108146902413
K14534	0.6309908139299	0.741032118504526
K21959	0.118458286512119	0.223857140546844
K19810	0.000565561293917137	0.0034260398824003
K03594	0.000437039746751573	0.00293236152350379
K03595	0.0307484641461139	0.0751705221460983
K03596	0.00826071056426641	0.0262026650982432
K03590	0.00079377754415014	0.00423154081389357
K03591	0.00020942532489886	0.00202646733865963
K02519	0.00298736989267026	0.0114265215053225
K03593	0.019625495830348	0.0520382287876572
K02517	0.000131966503826422	0.00168322838419617
K03598	8.58645814831199e-05	0.00137464334695146
K03599	0.00221784965674706	0.00901123112729393
K02510	0.0952486375802298	0.188461256867839
K01736	0.00505769362568283	0.0174449310625686
K01737	0.224661523931597	0.363211120462293
K01734	0.0985482995287651	0.193710190309245
K01735	0.00168598278175599	0.00729255594045857
K01733	0.0225104607539762	0.0581729724357832
K02667	0.338012353226271	0.485558941951169
K01738	4.6416455265137e-05	0.00114711734832433
K01739	0.555977186378757	0.683804145617345
K07122	1.89448380423218e-05	0.000833206355846039
K04073	0.0247981582701543	0.063029168124491
K11809	0.831788245034925	0.886625594836812
K12972	0.0827022443603103	0.16854969016747
K12975	0.000113690339538831	0.00161007060714863
K16918	0.66372214364414	0.767607776758818
K11808	0.151877097376154	0.270068565400628
K05343	0.0948336357859667	0.188005467206525
K02422	0.408325798275635	0.555302571482484
K05340	0.000293271883389429	0.00240019375996165
K02427	0.9112926757679	0.941052943678373
K05346	0.00285828067878819	0.0110995476244933
K02424	0.267362745563552	0.412467799292135
K03911	0.606925562667843	0.723171144812059
K05349	0.136875618643745	0.249582297462503
K02428	0.0154024765920364	0.0429430494688155
K22503	0.03720461221624	0.0876892040707768
K08310	0.000524203096144435	0.00327594138318667
K03770	9.18665913160415e-05	0.0014302532611314
K03771	0.107023691691123	0.206791577551196
K03772	0.905343444965717	0.938258664833436
K03773	0.59441352376696	0.71388517327143
K03774	0.021522321822978	0.0561898155901442
K03775	0.0709114628133711	0.148502779589828
K03777	2.39705190153849e-06	0.000469361201182018
K03778	0.16239620346516	0.283670512155582
K03779	0.033436620830736	0.080561209961797
K12374	0.348773807645625	0.498486090601874
K12375	0.668067279674734	0.770532514912567
K18855	0.0397198349117922	0.0923771948542413
K12373	0.480702983183732	0.618202683329301
K12370	0.584420624912593	0.706047793410064
K12371	0.015730352981344	0.0436395582513025
K02358	0.00377144700919757	0.0137835152360552
K01430	0.306608074646087	0.45521776261978
K20609	0.000202471099669782	0.00198792211007773
K20608	0.607117162232713	0.723171144812059
K02355	0.00638831037222153	0.0212228904638189
K02357	0.0143843486281796	0.0407572387050478
K02356	0.0242927164951363	0.0618680438602997
K09024	0.00182665467122234	0.00776900495504842
K12346	0.741094029721213	0.825040390402514
K16703	0.00136927184839946	0.00625198473560686
K05645	0.590716881291926	0.710451132212897
K16871	0.540700023363938	0.670900272714065
K16870	0.426192647935374	0.571648737112079
K22148	0.467228858788159	0.606337527425572
K13574	0.00104228165767153	0.00509726793391524
K00085	0.493454951120606	0.628932435703629
K13571	0.051585836660835	0.114530929103898
K07114	0.29729434397164	0.445154560341064
K19548	0.243184389096426	0.385325778054748
K19549	0.412182738927089	0.558698618557878
K17472	0.233390660127241	0.373689907450007
K19545	0.62695947475543	0.738000158608068
K13979	0.000570074247199115	0.0034260398824003
K12111	0.000356859091304278	0.00271971502070371
K02507	0.000146897051789254	0.00177216324800733
K21816	0.972505232232534	0.981956393751653
K03179	9.02752844518843e-05	0.00141495674351393
K09996	0.808338664410652	0.870768544332338
K09997	0.0300554237280568	0.0737408010600179
K07323	0.000569317316436111	0.0034260398824003
K07322	0.0232869190484072	0.0598756085229501
K07321	0.0156059158407716	0.0434151461996548
K09999	0.0515958574445849	0.114530929103898
K04762	0.414824448837332	0.560029506505133
K03177	0.0220417895142363	0.0571649263458875
K02549	9.62352495300749e-05	0.00146204093246668
K11953	0.581558502643135	0.703591810113165
K11952	0.494864098160221	0.6298514092476
K11951	0.193409125790128	0.325287697191127
K14264	0.679483555978786	0.779461645671023
K22230	0.0638077624598726	0.136489629698828
K12574	0.649996988871007	0.756892651038952
K18881	0.106551451484999	0.206334514838392
K01147	0.000131834902892735	0.00168322838419617
K13889	7.33881824331315e-05	0.00131204453797294
K12573	0.557783710872604	0.684754490487684
K18703	0.150010364721574	0.267777968722838
K18702	0.00074010252300987	0.00406005045936882
K18704	0.00321642685102299	0.0121304623107691
K18707	0.00133077842990489	0.00613121537253013
K08680	0.000759604198609002	0.0041204181685419
K11004	0.354919942236966	0.505002075441138
K16055	0.360090491172623	0.509652680166757
K16053	0.457147021243729	0.597002629306229
K16052	0.469215490000889	0.607831058420999
K13640	0.30317601946162	0.451147716704224
K07217	0.315910222362708	0.464722080488475
K10231	0.566236938455298	0.692365368969489
K07214	0.00035802891358576	0.00272048537173897
K07213	0.331395139448796	0.479571533522973
K02552	0.000760963177070006	0.0041204181685419
K21398	0.9033305531206	0.937505598388941
K21399	0.490077796527967	0.625623385688035
K21397	0.669047287496682	0.771313347066487
K21394	5.66051029512354e-05	0.00124214042726181
K21395	0.00117015713200941	0.00556754201781298
K21393	0.100673954365718	0.197051557737744
K07219	0.0484140946524708	0.108915667642832
K02984	0.014383909673111	0.0407572387050478
K15835	0.0370449236913008	0.0874342635662552
K18651	0.123914414211465	0.231844278849897
K15836	0.0528769247564383	0.116737391125337
K10234	0.933893556317702	0.956822719906102
K06180	0.039085901995034	0.0911526921927247
K06181	0.680510661332079	0.780464018211672
K06182	0.462854661729998	0.602812249390488
K06183	0.763507631394197	0.840072909320912
K06184	0.322515598936278	0.471411689401261
K06185	0.245637721784022	0.388005473658844
K11717	0.0720081116458344	0.150181604419886
K06187	0.00706939406632927	0.0230264140701742
K06188	0.48902915475729	0.624597949540734
K06189	0.533760917152766	0.665005952848168
K06899	0.00217888531351047	0.00892459820951654
K14682	0.00140927611805153	0.00640917858776209
K07588	0.271145076132191	0.41666150998762
K07586	0.0647206392517903	0.138036352924535
K05778	0.000360369905698956	0.00272202253696348
K10440	0.000787000668993126	0.00422639283316878
K10441	0.0202268022501692	0.0534655504961637
K19721	0.443297828523272	0.58541789099077
K05985	0.00694653882659176	0.0227134419821314
K05982	0.0183421279343181	0.0493289874873816
K07450	0.447319098454961	0.588537970918931
K07452	0.0236997890193311	0.060676322462126
K07455	0.702246419633848	0.796066916578918
K07106	0.302963392268882	0.451122149763346
K07105	0.414727412546731	0.560029506505133
K07456	0.038521130392874	0.0901511590967193
K07459	5.64940947317595e-05	0.00124214042726181
K07458	0.534742017041353	0.665779312486556
K00673	0.00134751853373567	0.00618138488660458
K00674	0.568597977778118	0.693847628204314
K00675	0.00041156883986078	0.00284733406975786
K00677	0.326548938476307	0.47444653133073
K10532	0.127997338204641	0.237389598834181
K07692	0.516451426136022	0.649087437350073
K07690	0.00925921824507978	0.0287080877501225
K10536	0.00775372693574038	0.0249048730787724
K07696	0.344215965429744	0.493356835586382
K07695	0.580093813359179	0.702049539806148
K01971	0.790330668334087	0.859370660505946
K07699	0.00517741402754271	0.0178091707246029
K10539	0.131777229093635	0.242322731299487
K09892	6.92752508601353e-05	0.00130535084056157
K02445	0.413419255091071	0.559319008150051
K08357	0.00224295253925568	0.00910595803616481
K17898	0.749096032200496	0.830136678261368
K17899	0.242525557685292	0.384401498809408
K02112	0.00158050266014975	0.00698622583452086
K13831	0.52394102676026	0.655699057826078
K02556	0.275177248288791	0.420446389867417
K15428	0.164361809551302	0.286073836726727
K15012	0.416388123284158	0.561842548539531
K15013	0.370327857621539	0.519377168912191
K01858	0.0733513769070414	0.15235897994033
K03666	0.0865740846582662	0.174761564232844
K15017	0.142279781860971	0.257591169791681
K00588	0.669355973313584	0.771494512143866
K15019	0.114840818626541	0.218449954231843
K01857	0.0900867641907043	0.180270130925362
K01854	0.0289818391851184	0.0715550646418224
K00073	2.18107705332752e-06	0.000458243815192128
K00076	0.00750542485567401	0.0241836189495167
K00077	0.0064152948782929	0.0212824158371865
K00074	0.0843776664554779	0.171210322807827
K00075	0.128210265749664	0.237438509614965
K04001	0.603918689083536	0.721217463317918
K07078	0.903432192466557	0.937505598388941
K07076	0.204868635638848	0.340254667149424
K07075	0.875581181086433	0.918710592108621
K07074	0.652098111251612	0.758272188725962
K00721	0.798217240173557	0.864050908684455
K07071	0.0116987469627432	0.0348906390083923
K20680	0.226018329839595	0.3640477715016
K06989	0.128051671095322	0.237403881116636
K06606	0.00343118045385965	0.0127784489324063
K19157	0.738653356969701	0.822920238167383
K20903	0.0658862820585628	0.139819533955875
K08276	0.0032264653991236	0.0121583533285998
K05245	0.000515143313230033	0.00323842096338001
K19159	0.0838106328954307	0.170331310207839
K19158	0.150950921476352	0.268985348700072
K05775	1.89848629499392e-05	0.000833206355846039
K18456	0.233491965350319	0.373689907450007
K21018	0.552267986776527	0.680285799980599
K08479	0.000545784140783559	0.00335173348700736
K08476	0.813020135472921	0.874701079816704
K00297	0.822604278705911	0.880176204895291
K00294	0.0379757542532331	0.089183420223514
K07058	0.0144331167960561	0.0408670731972868
K11614	0.915238611812663	0.944361526700095
K00108	0.00019926337713467	0.00197748509355284
